,index,Country or Area,Year,Commodity,Trade (USD),Weight (kg),Quantity
5685,57360,Denmark,2001,"Bovine cuts boneless, fresh or chilled",82381831.0,17262251.0,17262251.0
5686,57362,Denmark,2001,"Bovine cuts bone in, frozen",3811694.0,3081588.0,3081588.0
5687,57364,Denmark,2001,"Bovine cuts boneless, frozen",25729346.0,12846606.0,12846606.0
5688,57395,Denmark,2001,"Bovine edible offal, fresh or chilled",4806510.0,3263325.0,3263325.0
5689,57397,Denmark,2001,"Bovine tongues, frozen",807453.0,635687.0,635687.0
5690,57399,Denmark,2001,"Bovine livers, frozen",1147537.0,1527467.0,1527467.0
5691,57401,Denmark,2001,"Bovine edible offal, frozen except livers and tongues",1672849.0,1619424.0,1619424.0
5692,57444,Denmark,2001,"Bovine meat salted, dried or smoked",88477.0,6323.0,6323.0
5693,57448,Denmark,2000,"Bovine carcasses and half carcasses, fresh or chilled",23834184.0,9062915.0,9062915.0
5694,57450,Denmark,2000,"Bovine cuts bone in, fresh or chilled",108098367.0,43249513.0,43249513.0
5695,57452,Denmark,2000,"Bovine cuts boneless, fresh or chilled",107504979.0,21170912.0,21170912.0
5696,57454,Denmark,2000,"Bovine carcasses and half carcasses, frozen",287865.0,259785.0,259785.0
5697,57456,Denmark,2000,"Bovine cuts bone in, frozen",5404253.0,4315191.0,4315191.0
5698,57458,Denmark,2000,"Bovine cuts boneless, frozen",28465434.0,13975271.0,13975271.0
5699,57487,Denmark,2000,"Bovine edible offal, fresh or chilled",9479540.0,3655633.0,3655633.0
5700,57489,Denmark,2000,"Bovine tongues, frozen",959354.0,377148.0,377148.0
5701,57491,Denmark,2000,"Bovine livers, frozen",1703777.0,1778724.0,1778724.0
5702,57493,Denmark,2000,"Bovine edible offal, frozen except livers and tongues",4324145.0,2981358.0,2981358.0
5703,57536,Denmark,2000,"Bovine meat salted, dried or smoked",136703.0,24888.0,24888.0
5704,57540,Denmark,1999,"Bovine carcasses and half carcasses, fresh or chilled",24694844.0,7820189.0,7820189.0
5705,57542,Denmark,1999,"Bovine cuts bone in, fresh or chilled",118434574.0,42047340.0,42047340.0
5706,57544,Denmark,1999,"Bovine cuts boneless, fresh or chilled",96725909.0,17452035.0,17452035.0
5707,57546,Denmark,1999,"Bovine carcasses and half carcasses, frozen",74138.0,42152.0,42152.0
5708,57548,Denmark,1999,"Bovine cuts bone in, frozen",14407594.0,17436935.0,17436935.0
5709,57550,Denmark,1999,"Bovine cuts boneless, frozen",37559453.0,18112790.0,18112790.0
5710,57581,Denmark,1999,"Bovine edible offal, fresh or chilled",14616570.0,5545183.0,5545183.0
5711,57583,Denmark,1999,"Bovine tongues, frozen",1321315.0,787517.0,787517.0
5712,57585,Denmark,1999,"Bovine livers, frozen",3048101.0,1763058.0,1763058.0
5713,57587,Denmark,1999,"Bovine edible offal, frozen except livers and tongues",5497616.0,2347146.0,2347146.0
5714,57630,Denmark,1999,"Bovine meat salted, dried or smoked",327318.0,53889.0,53889.0
5715,57634,Denmark,1998,"Bovine carcasses and half carcasses, fresh or chilled",33936652.0,10136310.0,10136310.0
5716,57636,Denmark,1998,"Bovine cuts bone in, fresh or chilled",121583384.0,36078664.0,36078664.0
5717,57638,Denmark,1998,"Bovine cuts boneless, fresh or chilled",120225528.0,21899274.0,21899274.0
5718,57640,Denmark,1998,"Bovine carcasses and half carcasses, frozen",139145.0,71259.0,71259.0
5719,57642,Denmark,1998,"Bovine cuts bone in, frozen",11578380.0,6991510.0,6991510.0
5720,57644,Denmark,1998,"Bovine cuts boneless, frozen",55519648.0,23078548.0,23078548.0
5721,57677,Denmark,1998,"Bovine edible offal, fresh or chilled",13741041.0,5128440.0,5128440.0
5722,57679,Denmark,1998,"Bovine tongues, frozen",1756979.0,1112192.0,1112192.0
5723,57681,Denmark,1998,"Bovine livers, frozen",3452799.0,1753171.0,1753171.0
5724,57683,Denmark,1998,"Bovine edible offal, frozen except livers and tongues",3277067.0,1718074.0,1718074.0
5725,57726,Denmark,1998,"Bovine meat salted, dried or smoked",30803.0,6084.0,6084.0
5726,57730,Denmark,1997,"Bovine carcasses and half carcasses, fresh or chilled",32619088.0,10003060.0,10003060.0
5727,57732,Denmark,1997,"Bovine cuts bone in, fresh or chilled",120197344.0,37653272.0,37653272.0
5728,57734,Denmark,1997,"Bovine cuts boneless, fresh or chilled",106288960.0,20740804.0,20740804.0
5729,57736,Denmark,1997,"Bovine carcasses and half carcasses, frozen",438412.0,178885.0,178885.0
5730,57738,Denmark,1997,"Bovine cuts bone in, frozen",17275416.0,13376232.0,13376232.0
5731,57740,Denmark,1997,"Bovine cuts boneless, frozen",79769312.0,43189264.0,43189264.0
5732,57772,Denmark,1997,"Bovine edible offal, fresh or chilled",8950296.0,3994603.0,3994603.0
5733,57774,Denmark,1997,"Bovine tongues, frozen",839955.0,515822.0,515822.0
5734,57776,Denmark,1997,"Bovine livers, frozen",3061205.0,2048059.0,2048059.0
5735,57778,Denmark,1997,"Bovine edible offal, frozen except livers and tongues",4808131.0,2627366.0,2627366.0
5736,57820,Denmark,1997,"Bovine meat salted, dried or smoked",321425.0,70678.0,70678.0
5737,57824,Denmark,1996,"Bovine carcasses and half carcasses, fresh or chilled",28000536.0,7477165.0,7477165.0
5738,57826,Denmark,1996,"Bovine cuts bone in, fresh or chilled",117099856.0,36115416.0,36115416.0
5739,57828,Denmark,1996,"Bovine cuts boneless, fresh or chilled",97238976.0,16571956.0,16571956.0
5740,57829,Denmark,1996,"Bovine carcasses and half carcasses, frozen",259974.0,78174.0,78174.0
5741,57831,Denmark,1996,"Bovine cuts bone in, frozen",7422096.0,5251666.0,5251666.0
5742,57833,Denmark,1996,"Bovine cuts boneless, frozen",59410240.0,33198652.0,33198652.0
5743,57863,Denmark,1996,"Bovine edible offal, fresh or chilled",7451265.0,2684490.0,2684490.0
5744,57865,Denmark,1996,"Bovine tongues, frozen",512979.0,114822.0,114822.0
5745,57867,Denmark,1996,"Bovine livers, frozen",2056417.0,1426370.0,1426370.0
5746,57869,Denmark,1996,"Bovine edible offal, frozen except livers and tongues",4145312.0,1635878.0,1635878.0
5747,57914,Denmark,1995,"Bovine carcasses and half carcasses, fresh or chilled",54163884.0,13264977.0,13264977.0
5748,57916,Denmark,1995,"Bovine cuts bone in, fresh or chilled",179015792.0,50875816.0,50875816.0
5749,57918,Denmark,1995,"Bovine cuts boneless, fresh or chilled",112461056.0,17672600.0,17672600.0
5750,57920,Denmark,1995,"Bovine cuts bone in, frozen",9389678.0,5155673.0,5155673.0
5751,57922,Denmark,1995,"Bovine cuts boneless, frozen",62436836.0,24611152.0,24611152.0
5752,57953,Denmark,1995,"Bovine edible offal, fresh or chilled",11928536.0,3969011.0,3969011.0
5753,57955,Denmark,1995,"Bovine tongues, frozen",784432.0,157186.0,157186.0
5754,57957,Denmark,1995,"Bovine livers, frozen",2371307.0,1200813.0,1200813.0
5755,57959,Denmark,1995,"Bovine edible offal, frozen except livers and tongues",5954556.0,2903880.0,2903880.0
5756,58007,Denmark,1994,"Bovine carcasses and half carcasses, fresh or chilled",67316288.0,17162988.0,17162988.0
5757,58009,Denmark,1994,"Bovine cuts bone in, fresh or chilled",185702352.0,54681588.0,54681588.0
5758,58011,Denmark,1994,"Bovine cuts boneless, fresh or chilled",98891800.0,15736376.0,15736376.0
5759,58013,Denmark,1994,"Bovine carcasses and half carcasses, frozen",151741.0,109659.0,109659.0
5760,58015,Denmark,1994,"Bovine cuts bone in, frozen",3079076.0,886972.0,886972.0
5761,58017,Denmark,1994,"Bovine cuts boneless, frozen",87244224.0,39082288.0,39082288.0
5762,58048,Denmark,1994,"Bovine edible offal, fresh or chilled",13202320.0,4213835.0,4213835.0
5763,58050,Denmark,1994,"Bovine tongues, frozen",401910.0,81870.0,81870.0
5764,58052,Denmark,1994,"Bovine livers, frozen",2335036.0,1332307.0,1332307.0
5765,58054,Denmark,1994,"Bovine edible offal, frozen except livers and tongues",8305487.0,4314815.0,4314815.0
5766,58098,Denmark,1994,"Bovine meat salted, dried or smoked",13023.0,1817.0,1817.0
5767,58102,Denmark,1993,"Bovine carcasses and half carcasses, fresh or chilled",72289416.0,18919064.0,18919064.0
5768,58104,Denmark,1993,"Bovine cuts bone in, fresh or chilled",157094416.0,43809416.0,43809416.0
5769,58106,Denmark,1993,"Bovine cuts boneless, fresh or chilled",115059568.0,20620188.0,20620188.0
5770,58107,Denmark,1993,"Bovine carcasses and half carcasses, frozen",54841.0,21456.0,21456.0
5771,58109,Denmark,1993,"Bovine cuts bone in, frozen",23908436.0,19806830.0,19806830.0
5772,58111,Denmark,1993,"Bovine cuts boneless, frozen",51076608.0,26261484.0,26261484.0
5773,58141,Denmark,1993,"Bovine edible offal, fresh or chilled",9977875.0,4429904.0,4429904.0
5774,58143,Denmark,1993,"Bovine tongues, frozen",335978.0,95295.0,95295.0
5775,58145,Denmark,1993,"Bovine livers, frozen",1614742.0,1010595.0,1010595.0
5776,58147,Denmark,1993,"Bovine edible offal, frozen except livers and tongues",5430782.0,3481528.0,3481528.0
5777,58191,Denmark,1993,"Bovine meat salted, dried or smoked",31049.0,3395.0,3395.0
5778,58195,Denmark,1992,"Bovine carcasses and half carcasses, fresh or chilled",74070720.0,18551900.0,18551900.0
5779,58197,Denmark,1992,"Bovine cuts bone in, fresh or chilled",154370736.0,38808768.0,38808768.0
5780,58199,Denmark,1992,"Bovine cuts boneless, fresh or chilled",120998208.0,19157578.0,19157578.0
5781,58200,Denmark,1992,"Bovine carcasses and half carcasses, frozen",126850.0,92167.0,92167.0
5782,58202,Denmark,1992,"Bovine cuts bone in, frozen",16963706.0,9634906.0,9634906.0
5783,58204,Denmark,1992,"Bovine cuts boneless, frozen",75732072.0,31784608.0,31784608.0
5784,58232,Denmark,1992,"Bovine edible offal, fresh or chilled",7474721.0,2101910.0,2101910.0
5785,58233,Denmark,1992,"Bovine tongues, frozen",564312.0,117477.0,117477.0
5786,58235,Denmark,1992,"Bovine livers, frozen",1214389.0,700272.0,700272.0
5787,58237,Denmark,1992,"Bovine edible offal, frozen except livers and tongues",6884146.0,3165532.0,3165532.0
5788,58282,Denmark,1992,"Bovine meat salted, dried or smoked",79470.0,10868.0,10868.0
5789,58286,Denmark,1991,"Bovine carcasses and half carcasses, fresh or chilled",74105264.0,19149744.0,19149744.0
5790,58288,Denmark,1991,"Bovine cuts bone in, fresh or chilled",137438448.0,35407776.0,35407776.0
5791,58290,Denmark,1991,"Bovine cuts boneless, fresh or chilled",106634360.0,18576320.0,18576320.0
5792,58292,Denmark,1991,"Bovine carcasses and half carcasses, frozen",4933.0,417.0,417.0
5793,58294,Denmark,1991,"Bovine cuts bone in, frozen",8687833.0,4118830.0,4118830.0
5794,58296,Denmark,1991,"Bovine cuts boneless, frozen",49333824.0,28393518.0,28393518.0
5795,58324,Denmark,1991,"Bovine edible offal, fresh or chilled",5674484.0,1862360.0,1862360.0
5796,58325,Denmark,1991,"Bovine tongues, frozen",337745.0,87990.0,87990.0
5797,58327,Denmark,1991,"Bovine livers, frozen",599427.0,550850.0,550850.0
5798,58329,Denmark,1991,"Bovine edible offal, frozen except livers and tongues",4775103.0,2528969.0,2528969.0
5799,58372,Denmark,1991,"Bovine meat salted, dried or smoked",107948.0,46625.0,46625.0
5800,58376,Denmark,1990,"Bovine carcasses and half carcasses, fresh or chilled",93884728.0,23559934.0,23559934.0
5801,58378,Denmark,1990,"Bovine cuts bone in, fresh or chilled",179359488.0,44636072.0,44636072.0
5802,58380,Denmark,1990,"Bovine cuts boneless, fresh or chilled",97490488.0,15276827.0,15276827.0
5803,58383,Denmark,1990,"Bovine cuts bone in, frozen",8816110.0,2052721.0,2052721.0
5804,58385,Denmark,1990,"Bovine cuts boneless, frozen",36954420.0,17461598.0,17461598.0
5805,58416,Denmark,1990,"Bovine edible offal, fresh or chilled",5464676.0,1620122.0,1620122.0
5806,58417,Denmark,1990,"Bovine tongues, frozen",178884.0,57409.0,57409.0
5807,58419,Denmark,1990,"Bovine livers, frozen",727472.0,327382.0,327382.0
5808,58421,Denmark,1990,"Bovine edible offal, frozen except livers and tongues",5142423.0,2297631.0,2297631.0
5809,58464,Denmark,1990,"Bovine meat salted, dried or smoked",28722.0,2936.0,2936.0
5810,58468,Denmark,1989,"Bovine carcasses and half carcasses, fresh or chilled",104032240.0,29600930.0,29600930.0
5811,58470,Denmark,1989,"Bovine cuts bone in, fresh or chilled",190082368.0,53377968.0,53377968.0
5812,58472,Denmark,1989,"Bovine cuts boneless, fresh or chilled",77635808.0,13086329.0,13086329.0
5813,58475,Denmark,1989,"Bovine cuts bone in, frozen",4350776.0,1438198.0,1438198.0
5814,58477,Denmark,1989,"Bovine cuts boneless, frozen",57173732.0,24857796.0,24857796.0
5815,58506,Denmark,1989,"Bovine edible offal, fresh or chilled",4741719.0,1524963.0,1524963.0
5816,58507,Denmark,1989,"Bovine tongues, frozen",336255.0,105059.0,105059.0
5817,58508,Denmark,1989,"Bovine livers, frozen",744620.0,488170.0,488170.0
5818,58510,Denmark,1989,"Bovine edible offal, frozen except livers and tongues",5973656.0,2463401.0,2463401.0
5819,58555,Denmark,1989,"Bovine meat salted, dried or smoked",70650.0,14684.0,14684.0
5820,58718,Dominica,2008,"Bovine meat salted, dried or smoked",83.0,15.0,15.0
5821,59051,Dominica,1997,"Bovine meat salted, dried or smoked",2000.0,339.0,339.0
5822,59111,Dominica,1995,"Bovine meat salted, dried or smoked",255.0,97.0,97.0
5823,59168,Dominican Rep.,2017,"Bovine cuts bone in, fresh or chilled",172501.05,41255.5954938201,41255.5954938201
5824,59170,Dominican Rep.,2017,"Bovine cuts boneless, fresh or chilled",36827.37,4648.85893362776,4648.85893362776
5825,59172,Dominican Rep.,2017,"Bovine cuts bone in, frozen",1771968.49,540626.917612543,540626.917612543
5826,59174,Dominican Rep.,2017,"Bovine cuts boneless, frozen",65154.07,15563.7382488148,15563.7382488148
5827,59195,Dominican Rep.,2017,"Bovine edible offal, fresh or chilled",2280.0,621.333678349556,621.333678349556
5828,59197,Dominican Rep.,2017,"Bovine livers, frozen",255.81,291.979571772394,291.979571772394
5829,59199,Dominican Rep.,2017,"Bovine edible offal, frozen except livers and tongues",14172.47,7028.00614046768,7028.00614046768
5830,59230,Dominican Rep.,2016,"Bovine cuts bone in, fresh or chilled",243130.0,165356.0,165356.0
5831,59232,Dominican Rep.,2016,"Bovine cuts boneless, fresh or chilled",36830.0,3488.0,3488.0
5832,59235,Dominican Rep.,2016,"Bovine cuts bone in, frozen",1864848.0,314700.0,314700.0
5833,59237,Dominican Rep.,2016,"Bovine cuts boneless, frozen",14773.0,3909.0,3909.0
5834,59261,Dominican Rep.,2016,"Bovine livers, frozen",562.0,139.0,139.0
5835,59263,Dominican Rep.,2016,"Bovine edible offal, frozen except livers and tongues",14093.0,6997.0,6997.0
5836,59296,Dominican Rep.,2015,"Bovine cuts bone in, fresh or chilled",426985.0,121295.0,121295.0
5837,59298,Dominican Rep.,2015,"Bovine cuts boneless, fresh or chilled",72433.0,9714.0,9714.0
5838,59300,Dominican Rep.,2015,"Bovine carcasses and half carcasses, frozen",3022.0,253.0,253.0
5839,59302,Dominican Rep.,2015,"Bovine cuts bone in, frozen",2191854.0,245043.0,245043.0
5840,59304,Dominican Rep.,2015,"Bovine cuts boneless, frozen",203586.0,41181.0,41181.0
5841,59329,Dominican Rep.,2015,"Bovine livers, frozen",525.0,103.0,103.0
5842,59331,Dominican Rep.,2015,"Bovine edible offal, frozen except livers and tongues",17040.0,9175.0,9175.0
5843,59362,Dominican Rep.,2014,"Bovine cuts bone in, fresh or chilled",720345.0,225622.0,225622.0
5844,59364,Dominican Rep.,2014,"Bovine cuts boneless, fresh or chilled",115297.0,16359.0,16359.0
5845,59365,Dominican Rep.,2014,"Bovine carcasses and half carcasses, frozen",6941.0,528.0,528.0
5846,59367,Dominican Rep.,2014,"Bovine cuts bone in, frozen",72192.0,17387.0,17387.0
5847,59369,Dominican Rep.,2014,"Bovine cuts boneless, frozen",237519.0,64227.0,64227.0
5848,59393,Dominican Rep.,2014,"Bovine livers, frozen",115.0,24.0,24.0
5849,59395,Dominican Rep.,2014,"Bovine edible offal, frozen except livers and tongues",49934.0,25120.0,25120.0
5850,59425,Dominican Rep.,2013,"Bovine cuts bone in, fresh or chilled",469951.0,165574.0,165574.0
5851,59427,Dominican Rep.,2013,"Bovine cuts boneless, fresh or chilled",49407.0,6488.0,6488.0
5852,59429,Dominican Rep.,2013,"Bovine carcasses and half carcasses, frozen",2510.0,227.0,227.0
5853,59431,Dominican Rep.,2013,"Bovine cuts bone in, frozen",8408.0,2463.0,2463.0
5854,59433,Dominican Rep.,2013,"Bovine cuts boneless, frozen",86165.0,16537.0,16537.0
5855,59454,Dominican Rep.,2013,"Bovine tongues, frozen",40.0,20.0,20.0
5856,59455,Dominican Rep.,2013,"Bovine livers, frozen",45.0,20.0,20.0
5857,59456,Dominican Rep.,2013,"Bovine edible offal, frozen except livers and tongues",518.0,784.0,784.0
5858,59490,Dominican Rep.,2012,"Bovine cuts bone in, fresh or chilled",44388.0,8278.0,8278.0
5859,59492,Dominican Rep.,2012,"Bovine cuts boneless, fresh or chilled",24509.0,4539.0,4539.0
5860,59495,Dominican Rep.,2012,"Bovine cuts bone in, frozen",4283.0,915.0,915.0
5861,59497,Dominican Rep.,2012,"Bovine cuts boneless, frozen",135077.0,31078.0,31078.0
5862,59514,Dominican Rep.,2012,"Bovine edible offal, fresh or chilled",78.0,6.0,6.0
5863,59699,Dominican Rep.,2008,"Bovine edible offal, fresh or chilled",3429.0,545.0,545.0
5864,59728,Dominican Rep.,2007,"Bovine cuts boneless, fresh or chilled",20.0,3.0,3.0
5865,59746,Dominican Rep.,2007,"Bovine edible offal, fresh or chilled",1281.0,479.0,479.0
5866,59816,Dominican Rep.,2005,"Bovine cuts boneless, fresh or chilled",2496.0,889.0,889.0
5867,59832,Dominican Rep.,2005,"Bovine edible offal, fresh or chilled",135.0,15.0,15.0
5868,59861,Dominican Rep.,2004,"Bovine cuts boneless, fresh or chilled",8179.0,2061.0,2061.0
5869,59878,Dominican Rep.,2004,"Bovine edible offal, fresh or chilled",11.0,5.0,5.0
5870,59907,Dominican Rep.,2003,"Bovine cuts boneless, fresh or chilled",64399.0,23215.0,23215.0
5871,59952,Dominican Rep.,2002,"Bovine cuts boneless, fresh or chilled",559.0,549.0,549.0
5872,59997,Dominican Rep.,2001,"Bovine cuts boneless, fresh or chilled",5000.0,941.0,941.0
5873,60035,Dominican Rep.,1997,"Bovine cuts boneless, fresh or chilled",496.0,242.0,242.0
5874,60041,Ecuador,2018,"Bovine cuts boneless, fresh or chilled",600.0,500.0,500.0
5875,60060,Ecuador,2017,"Bovine cuts boneless, fresh or chilled",180.0,260.0,260.0
5876,60089,Ecuador,2015,"Bovine cuts bone in, frozen",1041.0,146.0,146.0
5877,60091,Ecuador,2015,"Bovine cuts boneless, frozen",1687.0,344.0,344.0
5878,60100,Ecuador,2015,"Bovine edible offal, frozen except livers and tongues",51.0,15.0,15.0
5879,60111,Ecuador,2014,"Bovine cuts bone in, fresh or chilled",351.0,78.0,78.0
5880,60114,Ecuador,2014,"Bovine cuts bone in, frozen",2737.0,320.0,320.0
5881,60116,Ecuador,2014,"Bovine cuts boneless, frozen",6318.0,1062.0,1062.0
5882,60127,Ecuador,2014,"Bovine tongues, frozen",229.0,48.0,48.0
5883,60130,Ecuador,2014,"Bovine edible offal, frozen except livers and tongues",855.0,144.0,144.0
5884,60442,Ecuador,2001,"Bovine cuts boneless, frozen",1327.0,1037.0,1037.0
5885,60472,Ecuador,2000,"Bovine cuts boneless, fresh or chilled",11971.0,4592.0,4592.0
